_id,title,capacity,legal_status,prixMin,coordinates.street,coordinates.postcode,coordinates.deptcode,,coordinates.deptname,coordinates.city,coordinates.phone,coordinates.emailContact,coordinates.gestionnaire,coordinates.website
13421,EHPAD Les Bords d'Amboise,46,Public,1854,32 Rue de la Gillonnière,85000,85,85,VENDEE,MOUILLERON LE CAPTIF,02 51 38 08 20,ehpad@mairie-mouilleronlecaptif.fr,CCAS Mouilleron le Captif,
13318,EHPAD Les Boutons d'Or,36,Public,1751.7,15 rue Maréchal-de-Lattre-de-Tassigny,85220,85,85,VENDEE,L AIGUILLON SUR VIE,02 51 22 85 59,flboutonsdor@wanadoo.fr,CCAS de l'Aiguillon Sur Vie,
13261,EHPAD Les Bruyères,74,Public,1820.6999999999998,1 rue du Stade,85130,85,85,VENDEE,LES LANDES GENUSSON,02 51 91 60 50,fpa.bruyeres@wanadoo.fr,CCAS les Landes Genusson,
13353,EHPAD Les Châtaigniers,80,Public,,Rue de l'Égalite,85300,85,85,VENDEE,SOULLANS,02 51 49 08 30,ehpad.leschataigniers@wanadoo.fr,CCAS,http://www.ehpad-soullans.com
13260,EHPAD Les Chênes Verts,67,Public,1781.7,17 Impasse du Puits Raimond,85350,85,85,VENDEE,L ILE D YEU,02 51 26 04 04,nathalie-semelin.mairie@ile-yeu.fr,CCAS de l'Ile d'Yeu,
13278,EHPAD Les Collines,100,Public,1750.4999999999998,14 rue des Lilas,85700,85,85,VENDEE,POUZAUGES,02 51 57 04 92,les.collines.accueil@pouzauges.fr,CCAS Pouzauges,
13444,EHPAD Les Cordeliers,84,Public,1992.0000000000002,28 rue de la Fontaine BP 93479,85340,85,85,VENDEE,OLONNE SUR MER,02 51 23 86 22,ehpad.cordeliers@lessablesdolonne.fr,Centre communal d'action sociale (CCAS),https://www.lessablesdolonne.fr/vivre-aux-sables/solidarite-et-sante/residences-autonomie-ehpad/
13445,EHPAD Les Côteaux de l'Yon,73,Public,1752.9,7 rue de la Liberté,85310,85,85,VENDEE,ST FLORENT DES BOIS,02 51 46 79 80,lf.residence-coteaux-de-lyon@wanadoo.fr,CIAS Côteaux de l'Yon,
13419,EHPAD Les Fils d'argent,47,Privé commercial,2772,44 rue Docteur René Laforge,85200,85,85,VENDEE,FONTENAY LE COMTE,02 51 51 06 16,,Groupe Korian,https://www.korian.fr/maison-retraite/ehpad-korian-les-fils-d-argent-fontenay-le-comte-85200/
13320,EHPAD Les Glycines,23,Public,1799.4,10 bis rue de Nantes,85670,85,85,VENDEE,FALLERON,02 51 35 42 38,foyerlogement-falleron@wanadoo.fr,CCAS de Falleron,
13442,EHPAD Les Glycines,58,Public,1720.2,1 rue Gaston-Chaissac,85170,85,85,VENDEE,ST DENIS LA CHEVASSE,02 51 41 43 02,fl.lesglycines@wanadoo.fr,CCAS St Denis la Chevasse,
13291,EHPAD Les Glycines Maison de retraite,46,Privé non lucratif,1735.2,1 avenue de l'Abbé-Aubret,85660,85,85,VENDEE,ST PHILBERT DE BOUAINE,02 51 41 91 25,ehpadlesglycines@wanadoo.fr,Association Les Glycines,
13252,EHPAD Les Hauts de Plaisance,97,Public,1488.6,Rue du Pré Renaudet,85490,85,85,VENDEE,BENET,02 51 00 90 30,fpa.benet@wanadoo.fr,Centre communal d'action sociale (CCAS),
13441,EHPAD Les Hirondelles,55,Public,1602.3,14 rue de L'Espérance,85500,85,85,VENDEE,BEAUREPAIRE,02 51 66 68 14,ehpad.leshirondelles@wanadoo.fr,SIVU Mesnard la Barotiere,
13403,EHPAD Les Humeaux,59,Public,1896.3,12 rue des Humeaux,85480,85,85,VENDEE,BOURNEZEAU,02 51 40 77 49,leshumeaux.bournezeau@orange.fr,CIAS Pays Chantonnay,
13323,EHPAD Les Iris,70,Privé commercial,3349.2,1 avenue de la Chênaie,85800,85,85,VENDEE,GIVRAND,02 51 26 22 22,res-lesiris@groupecolisee.com,Colisée Patrimoine Groupe,http://www.groupecolisee.com/
13330,EHPAD Les Jardins Médicis,81,Privé commercial,2541.6,1 boulevard de Strasbourg,85300,85,85,VENDEE,CHALLANS,02 52 56 11 28,medicis-challans@domusvi.com,SAS Challans,http://www.medicischallans.com/
13331,EHPAD Les Jardins d'Olonne,108,Privé commercial,3237.2999999999997,100 rue Ernest-Landrieau La Garnauderie - Olonne-sur-Mer,85100,85,85,VENDEE,LES SABLES D OLONNE,02 51 21 22 22,direction.olonne@lna-sante.com,SARL les Jardins d'Olonne,https://lesjardinsdolonne.lna-sante.com/
13381,EHPAD Les Maisonnées de Lumière,208,Public,2331.6,6 boulevard Laplace,85100,85,85,VENDEE,LES SABLES D OLONNE,02 51 21 89 10,dgsec@ch-cotedelumiere.fr,Centre Hospitalier Côte de Lumière,http://www.ch-cotedelumiere.fr/lrportal/presentation1
13257,EHPAD Les Mimosas,68,Public,1601.4,154 Rue de la Vie BP 8,85220,85,85,VENDEE,COMMEQUIERS,02 51 54 80 74,direction@foyer-mimosas.com,Centre communal d'action sociale (CCAS),
13304,EHPAD Les Oyats,80,Public,1654.5,2 rue des Quenouilles,85690,85,85,VENDEE,NOTRE DAME DE MONTS,02 51 59 89 89,lesoyats2@wanadoo.fr,Centre Communal d'Action Sociale – CCAS,http://www.ville-notre-dame-de-monts.fr/solidarite-jeunesse/solidarite/ehpad-les-oyats
13439,EHPAD Les Roses d'or - Le Chêne d'or,32,Public,1677.3000000000002,16 Rue de la Chênaie,85260,85,85,VENDEE,LES BROUZILS,02 51 42 97 26,lechenedor@orange.fr,CIAS du Pays de Saint-Fulgent - Les Essarts,http://www.ccfulgent-essarts.fr/Action-sociale/Les-EHPAD-de-Chauche-et-des-Brouzils
13413,EHPAD Les Tulipes,67,Public,1875,15 Rue des Campeurs,85360,85,85,VENDEE,LA TRANCHE SUR MER,02 51 27 72 25,ehpad.la.tranche@wanadoo.fr,Centre communal d'action sociale (CCAS),
13352,EHPAD Les Vallées,80,Public,1843.1999999999998,16 Route du Château d'Olonne CHATEAU D'OLONNE,85100,85,85,VENDEE,LES SABLES D OLONNE,02 51 95 64 32,ehpadlesvallesaccueil@orange.fr,Centre communal d'action sociale (CCAS),
13244,EHPAD Les roches,70,Public,1846.8000000000002,Les Roches,85320,85,85,VENDEE,CHATEAU GUIBERT,02 51 30 55 05,ehpadlesroches@wanadoo.fr,Maison de Retraite,
13438,EHPAD Les roses d'or - la roseraie,44,Public,1677.3000000000002,9 allée de la Roseraie,85140,85,85,VENDEE,CHAUCHE,02 51 41 88 72,ehpad.laroseraie@orange.fr,CIAS du Pays de Saint-Fulgent - Les Essarts,http://www.ccfulgent-essarts.fr/Action-sociale/Les-EHPAD-de-Chauche-et-des-Brouzils
13301,EHPAD Les Érables,58,Public,1693.2,19 rue du Grand Lay,85110,85,85,VENDEE,ST PROUANT,02 51 66 42 65,leserables.ehpad@wanadoo.fr,CIAS Pays Chantonnay,
13404,EHPAD Louis Caiveau,67,Public,1843.1999999999998,14 avenue de la Faye,85270,85,85,VENDEE,ST HILAIRE DE RIEZ,02 51 54 00 00,residencelouiscaiveau@wanadoo.fr,CCAS St Hilaire de Riez,
13279,EHPAD Louis Crosnier,70,Public,1699.2,1 Route de la Tranche sur Mer,85750,85,85,VENDEE,ANGLES,02 51 97 52 70,gmege@louiscrosnier.fr,Centre communal d'action sociale (CCAS),
13255,EHPAD L’Assemblée,82,Public,1840.2,6 rue des Chaufourniers,85110,85,85,VENDEE,CHANTONNAY,02 51 94 32 04,ehpad.assemblee@gmail.com,CIAS Pays Chantonnay,
13313,EHPAD Maison Esther Ble,80,Privé non lucratif,1722,7 rue Jean-Yole,85260,85,85,VENDEE,LES BROUZILS,02 51 42 91 14,direction-mormaison@orange.fr,Congregation soeurs sacrés-coeurs,
13434,EHPAD Maison de retraite du Clerge,70,Privé non lucratif,1902.3000000000002,4 bis rue Saint-Étienne Le Landreau,85500,85,85,VENDEE,LES HERBIERS,02 51 91 01 27,clergelandreau@diocese85.org,Association Maison de Retraite du Clerge,
13314,EHPAD Maison des soeurs ainées,66,Privé non lucratif,1532.3999999999999,10 rue Jean-XXIII,85260,85,85,VENDEE,MORMAISON,02 51 43 91 54,direction-mormaison@orange.fr,Congrégation des soeurs sacrés coeurs,
91612,EHPAD Marie et Albert Guillonneau,86,Public,2025.2999999999997,Rue de la Gazonnière,85300,85,85,VENDEE,CHALLANS,02 51 60 75 75,accueil@residenceguillonneau-challans.fr,Centre communal d'action sociale (CCAS),
13429,EHPAD Martial Caillaud,68,Public,1924.2,31 Rue du Val de Loire,85260,85,85,VENDEE,L HERBERGEMENT,02 51 42 89 07,accueil.m.caillaud@cias-canton-rocheserviere.fr,CIAS Terres de Montaigu,
13247,EHPAD Montfort,64,Public,1855.8,2 Rue de la Sèvre Noire BP 19,85290,85,85,VENDEE,ST LAURENT SUR SEVRE,02 51 67 80 06,accueil@ehpad-montfort.fr,EHPAD Montfort,
13267,EHPAD Multisite Pissotte-Vouvant,78,Public,1726.5000000000002,35 route de Sérigné,85200,85,85,VENDEE,PISSOTTE,02 51 69 03 89,accueil@ciasfontenay.fr,CIAS du Pays de Fontenay-Vendée,https://www.fontenayvendee.fr/cias/
13428,EHPAD Multisite Pissotte-Vouvant,66,Public,1646.7,Route de Fontenay,85120,85,85,VENDEE,VOUVANT,02 51 00 85 85,accueil@ciasfontenay.fr,CIAS du Pays de Fontenay-Vendée,https://www.fontenayvendee.fr/cias/
13295,EHPAD Notre-Dame de Lorette,92,Public,1828.1999999999998,1 place du Marquis-de-Surgères,85700,85,85,VENDEE,LA FLOCELLIERE,02 51 57 22 35,accueil@ehpad-laflocelliere.fr,CCAS,
13251,EHPAD Paul Bouhier,75,Public,1836,boulevard des Courlis BP 42,85460,85,85,VENDEE,L AIGUILLON SUR MER,02 51 27 14 10,ehpad.aigmer.accueil@orange.fr,CCAS de l'Aiguillon sur Mer,
13243,EHPAD Payraudeau,89,Public,1925.1000000000001,1 Rue des Frères Payraudeau,85310,85,85,VENDEE,LA CHAIZE LE VICOMTE,02 51 40 15 15,direction@mr-lachaizelevicomte.fr,EHPAD Payraudeau,
13280,EHPAD Pierre Genais,50,Public,1574.4,8 avenue Général-de-Gaulle,85440,85,85,VENDEE,AVRILLE,02 51 22 33 96,genais-pierre@wanadoo.fr,CCAS Avrille,
13424,EHPAD Résidence Aliénor d'Aquitaine,64,Public,1603.8,6 rue des Baraudières BP 6 - Rives d'Autise,85240,85,85,VENDEE,NIEUL SUR L AUTISE,02 51 52 48 48,fl.nieul.autise@wanadoo.fr,CIAS Vendée Autise,
13245,EHPAD Résidence Au fil des Maines,73,Public,1852.8,270 Rue Gilbert de Guerry,85250,85,85,VENDEE,CHAVAGNES EN PAILLERS,02 51 42 21 53,accueil.ch@residenceaufildesmaines.fr,EHPAD Résidence Au fil des Maines,
13246,EHPAD Résidence Au fil des Maines,99,Public,1852.8,14 Rue de la Mare aux Fées,85250,85,85,VENDEE,ST FULGENT,02 51 42 60 38,accueil.sf@residenceaufildesmaines.fr,EHPAD Résidence Au fil des Maines,
13264,EHPAD Résidence Béthanie,108,Public,1486.5,20 rue Marthe-Regnauld,85150,85,85,VENDEE,LA MOTHE ACHARD,02 51 45 52 00,flbethanie@wanadoo.fr,Centre communal d'action sociale (CCAS),
13266,EHPAD Résidence Henri-Panetier,77,Public,1619.4,32 rue Jean-Yole,85430,85,85,VENDEE,NIEUL LE DOLENT,02 51 07 93 40,fl.nieuledolent@wanadoo.fr,CCAS Nieul le Dolent,
13350,EHPAD Résidence L'Agaret,66,Public,1754.3999999999999,6 rue de la Fontaine,85470,85,85,VENDEE,BREM SUR MER,02 51 90 90 27,flbrem@orange.fr,Centre communal d'action sociale (CCAS),
13265,EHPAD Résidence L'Ermitage,60,Public,1684.5,7 Rue de l'Ermitage,85540,85,85,VENDEE,MOUTIERS LES MAUXFAITS,02 51 98 91 08,direction@ehpadermitage.fr,CCAS Moutiers les Mauxfaits,
13237,EHPAD Résidence L'Équaizière,88,Public,1525.2,7 Rue Jan et Joël Martel,85710,85,85,VENDEE,LA GARNACHE,02 51 68 11 54,direction@residence-equaiziere.com,Centre communal d'action sociale (CCAS),
13334,EHPAD Résidence La Clé de Sol,60,Privé commercial,2078.1,Rue Simonne de Lattre,85390,85,85,VENDEE,MOUILLERON EN PAREDS,02 51 50 79 20,lacledesol.accueil@orange.fr,La Cle de Sol,
74782,EHPAD Résidence La Maisonnée,22,Public,1818.9,9 rue de l'Abbé Grelier Montaigu-Vendée,85600,85,85,VENDEE,LA GUYONNIERE,02 51 41 01 23,lamaisonnee@terresdemontaigu.fr,CIAS Terres de Montaigu,https://www.terresdemontaigu.fr/annuaire/residence-la-maisonnee/
13248,EHPAD Résidence La Moulinotte,93,Public,1627.1999999999998,15 Rue du Peu,85240,85,85,VENDEE,ST HILAIRE DES LOGES,02 51 52 10 15,accueil@ehpadlamoulinotte.fr,CIAS de St Hilaire des Loges,
13345,EHPAD Résidence La Rocterie,37,Privé non lucratif,2116.1999999999998,Rue de la Cure,85630,85,85,VENDEE,BARBATRE,02 51 39 42 10,residence.larocterie@admr85.org,ADMR des Residences de Vie,
13317,EHPAD Résidence Le Colombier,43,Public,1560,2 rue de la Violière,85670,85,85,VENDEE,ST ETIENNE DU BOIS,02 51 98 68 68,lecolombier2@wanadoo.fr,CCAS de St Etienne du Bois,
13415,EHPAD Résidence Le Val des Maines,22,Public,1818.9,2 rue du Gué des Joncs Montaigu-Vendée,85600,85,85,VENDEE,ST GEORGES DE MONTAIGU,02 51 42 08 42,levaldesmaines@terresdemontaigu.fr,CIAS Terres de Montaigu,https://www.terresdemontaigu.fr/fiche-annuaire/residence-le-val-des-maines/
13362,EHPAD Résidence Les Maisons de l'harmonie,42,Privé non lucratif,1959.8999999999999,5 Rue des Prairies,85220,85,85,VENDEE,LA CHAIZE GIRAUD,02 51 96 83 73,lesmaisonsdelharmonie@admr85.org,ADMR des Residences de Vie,
13241,EHPAD Résidence Les Mathurins,101,Public,2192.1000000000004,16 Rue du Puits Pineau BP 25,85230,85,85,VENDEE,BEAUVOIR SUR MER,02 51 93 88 00,accueil@lesmathurins.com,EHPAD de Beauvoir/Mer,
13253,EHPAD Résidence Les pictons,79,Public,1679.3999999999999,5 Rue Julien Hilaire Petit BP 23,85450,85,85,VENDEE,CHAILLE LES MARAIS,02 51 56 70 21,lf.lespictons@wanadoo.fr,Centre Intercommunal Action Sociale,
13271,EHPAD Résidence Léon Tapon,80,Public,1711.2,251 Rue de la Gite Pilorge,85000,85,85,VENDEE,LA ROCHE SUR YON,02 51 37 29 82,rosemary.cousseau@larochesuryon.fr,CCAS de la Roche Sur Yon,http://www.ville-larochesuryon.fr/1749-residence-leon-tapon.htm
13308,EHPAD Résidence Saint-André d'Ornay,83,Public,1865.6999999999998,10 impasse Marc-Elder,85000,85,85,VENDEE,LA ROCHE SUR YON,02 51 24 04 44,carole.chaillot@larochesuryon.fr,CCAS de la Roche Sur Yon,
13425,EHPAD Résidence Saint-Christophe,84,Public,1664.3999999999999,2 rue du Stade,85670,85,85,VENDEE,ST CHRISTOPHE DU LIGNERON,02 51 68 89 20,secretariat@residence-scdl.fr,CCAS St Christophe du Ligneron,
13249,EHPAD Résidence Saint-Pierre,66,Public,1639.5,2 La Maladerie,85670,85,85,VENDEE,PALLUAU,02 51 98 51 51,folopal@wanadoo.fr,CCAS de Palluau,
13281,EHPAD Résidence Saint-Vincent de Paul,89,Public,1833,Route de Boulogne,85140,85,85,VENDEE,LES ESSARTS,02 51 62 81 04,b.gaboriau@ccas-essartsenbocage.fr,CIAS du Pays des Essarts,http://www.ccas-essartsenbocage.fr/
13423,EHPAD Résidence Sainte-Agathe,49,Public,1961.7,215 Chemin du Fromenteau,85140,85,85,VENDEE,ST MARTIN DES NOYERS,02 51 07 88 38,b.gaboriau@ccas-essartsenbocage.fr,CCAS d'Essarts en Bocage,
13340,EHPAD Résidence Simonne Moreau,46,Privé non lucratif,1843.2,1 Rue du Moulin de la Jarrie,85430,85,85,VENDEE,AUBIGNY,02 51 31 16 00,residence.simonnemoreau@admr85.org,ADMR des Residences de Vie,
13268,EHPAD Résidence Yves Cougnaud,88,Public,1808.7,1 Rue Auguste Gendreau,85170,85,85,VENDEE,LE POIRE SUR VIE,02 51 98 17 30,contact@residenceyvescougnaud.fr,CCAS le Poire Sur Vie,
13418,EHPAD Résidence de l'Aubraie,65,Public,1701.3,1 rue de l'Aubraie,85470,85,85,VENDEE,BRETIGNOLLES SUR MER,02 51 90 16 72,ehpad.bretignollesmer@wanadoo.fr,CCAS,
13372,EHPAD Résidence des Marronniers,78,Public,1823.7,6 Rue du Petit Logis,85410,85,85,VENDEE,LA CAILLERE ST HILAIRE,02 51 51 58 58,fl-lesmarronniers@wanadoo.fr,CIAS Sud Vendée Littoral,
13374,EHPAD Saint-Alexandre,120,Public,1989.3000000000002,14 route de Poitiers,85290,85,85,VENDEE,MORTAGNE SUR SEVRE,02 51 65 12 30,contact@residencesmortagne.fr,EHPAD St Alexandre,http://www.residencesmortagne.fr/ehpad-st-alexandre/presentation/
13293,EHPAD Saint-Denis,61,Privé non lucratif,1993.5,Rue Jean-Guilbaud,85450,85,85,VENDEE,VOUILLE LES MARAIS,02 51 52 54 80,direction.ehpadstdenis@orange.fr,Association St Denis,
13285,EHPAD Saint-Gabriel,89,Privé non lucratif,1898.7,20 Rue de la Vendée,85610,85,85,VENDEE,CUGAND,02 51 42 15 41,ehpad.stgabriel@wanadoo.fr,Association Saint-Gabriel,
13292,EHPAD Saint-Joseph,72,Privé non lucratif,1770.9,1 rue Fontaine,85770,85,85,VENDEE,VIX,02 51 00 60 32,saint-joseph.vix@orange.fr,Association Bienfaisance St Joseph,
13299,EHPAD Saint-Joseph,84,Privé non lucratif,1935.6,7 rue du Puy Gros,85130,85,85,VENDEE,LA VERRIE,02 51 65 92 69,ehpadstjoseph@stjosephstesophie.fr,Association Saint-Joseph - Sainte-Sophie,http://ehpad-stjoseph-stesophie.fr
13286,EHPAD Saint-Luc,67,Privé non lucratif,1875.9,34 rue Maison-Saint-Luc,85200,85,85,VENDEE,DOIX,02 51 51 83 79,m.retraite.stluc@orange.fr,Association Maison St Luc,
13262,EHPAD Sainte-Anne,104,Public,1682.3999999999999,273 rue Richelieu,85170,85,85,VENDEE,LES LUCS SUR BOULOGNE,02 51 31 20 40,foyer.sainte.anne@wanadoo.fr,CCAS les Lucs Sur Boulogne,
13296,EHPAD Sainte-Anne,66,Privé non lucratif,1922.9999999999998,3 rue du Boisdet,85520,85,85,VENDEE,JARD SUR MER,02 51 33 40 55,sainteanne85@free.fr,Association maison Sainte-Anne,
13284,EHPAD Sainte-Bernadette Maison de retraite,58,Privé non lucratif,1968.6000000000001,10 rue du 8-Mai,85450,85,85,VENDEE,CHAMPAGNE LES MARAIS,02 51 56 61 16,maison-de-retraite-sainte-berna@wanadoo.fr,Association Maison Ste Bernadette,http://www.maison-de-retraite-sainte-bernadette.fr
13298,EHPAD Sainte-Marie,55,Privé non lucratif,2039.6999999999998,383 rue de Saint-Martin,85440,85,85,VENDEE,TALMONT ST HILAIRE,02 51 90 60 76,maison-accueil.saintemarie@wanadoo.fr,Association Maisons Ste Marie,
13287,EHPAD Sainte-Sophie,43,Privé non lucratif,1876.2,1 Rue du Drillais,85130,85,85,VENDEE,LA GAUBRETIERE,02 51 91 04 81,ehpadstesophie@stjosephstesophie.fr,Association St Joseph - Ste Sophie,http://ehpad-stjoseph-stesophie.fr
13435,EHPAD Union Chrétienne,62,Privé non lucratif,1884.8999999999999,7 Rue Cavoleau,85200,85,85,VENDEE,FONTENAY LE COMTE,02 51 50 13 33,direction@unionchretienne.fr,Association Marie Brisson,https://mrunionchretienne.wordpress.com/
13360,EHPAD Villa Beausoleil,62,Privé commercial,3098.7000000000003,2 impasse du Sableau,85270,85,85,VENDEE,NOTRE DAME DE RIEZ,02 51 55 23 00,accueil.ndr@villabeausoleil.com,SAS Villa Beausejour,http://www.villabeausoleil.com/
13347,EHPAD des collines Vendéennes,34,Public,1918.7999999999997,Avenue du Maréchal Leclerc,85120,85,85,VENDEE,LA CHATAIGNERAIE,02 51 53 65 65,accueil@ch-chataigneraie.fr,Hôpital public des Collines Vendéennes,http://www.hopital-chataigneraie.fr/
13383,EHPAD du Centre hospitalier,135,Public,1724.4,20 rue Laennec BP 659,85800,85,85,VENDEE,ST GILLES CROIX DE VIE,02 51 60 83 00,direction@ch-lvo.fr,Centre hospitalier Loire Vendée Océan,http://www.ch-lvo.fr/Espace-usagers/Presentation-des-EHPAD-et-du-service-de-maintien-a-domicile/L-EHPAD-de-Saint-Gilles-Croix-de-Vie
13380,EHPAD du Centre hospitalier de Noirmoutier,96,Public,2012.7,2 rue des Sableaux,85330,85,85,VENDEE,NOIRMOUTIER EN L ILE,02 51 39 03 99,accueil@hl-noirmoutier.fr,Centre hospitalier de Noirmoutier,
13250,EHPAD Étoile du soir,87,Public,1780.2,54 rue du Stade BP 8,85530,85,85,VENDEE,LA BRUFFIERE,02 51 42 50 62,direction@etoiledusoir.fr,CCAS,
21695,Foyer-Logement les Genets d'Or,103,Public,1415,39 ter rue de la bauduère,85100,85,85,VENDEE,LES SABLES D OLONNE,02 51 95 99 03,genets.dor@wanadoo.fr,CCAS des Sables d'Olonne,http://www.foyer-logement-genetsdor-lessablesdolonnes.fr
21723,Foyer-Logement les fleurs salines,90,Public,1489,43 rue Joseph-Benatier,85100,85,85,VENDEE,LES SABLES D OLONNE,02 51 22 29 24,fleurs.salines.fl@wanadoo.fr,CCAS des Sables d'Olonne,http://www.les-fleurs-salines.fr/
21701,Le Logis de Pahu,24,Privé non lucratif,1525.2,6 Rue du Logis,85200,85,85,VENDEE,LONGEVES,02 51 51 09 78,lelogisdepahu@admr85.org,Association ADMR Maisons de Vie,http://www.admr85.org/sites/default/files/webmaster/article-service/Seniors/le_logis_de_pahu.pdf
91857,MAISON DE VIE LES SAULNIERS,24,Privé non lucratif,,22 Rue des Saulniers,85150,85,85,VENDEE,LANDERONDE,    ,,ADMR DES RESIDENCES DE VIE,
91852,MAISON DU SAINT ESPRIT,34,Privé non lucratif,,4 Rue Jean Paul II BP 45,85290,85,85,VENDEE,ST LAURENT SUR SEVRE,02 51 64 37 10,maiacc.montfort@orange.fr,MAISON D ACCUEIL MONTFORTAINE,
21729,MARPA  Au Vent des Marais,24,Public,1488,53 rue du Pélican,85300,85,85,VENDEE,SALLERTAINE,02 51 35 09 09,marpa.auventdesmarais@gmail.com,CCAS de Sallertaine,http://www.marpa.f
91370,MARPA - Résidence Harmonie,24,Public,1479,23 rue du Calvaire,85500,85,85,VENDEE,CHAMBRETAUD,02 51 66 57 40,marpa-residenceharmonie@orange.fr,Centre communal d'action sociale (CCAS),
21687,MARPA Arc en ciel,24,Public,1176.04,Allée du Levant,85700,85,85,VENDEE,ST MESMIN,02 51 57 69 30,marpa.arcenciel@orange.fr,CCAS St Mesmin,
21683,MARPA Bernadette,24,Public,1212,8 rue du stade,85150,85,85,VENDEE,STE FLAIVE DES LOUPS,02 51 34 02 38,marpa2@wanadoo.fr,CCAS de Ste Flaive des Loups,http://www.residence-bernadette.com/
21691,MARPA Clair de Lune,24,Public,51.47,Rue du soleil levant,85250,85,85,VENDEE,VENDRENNES,02 51 66 11 51,marpa.clairdelune@orange.fr,CCAS,
21705,MARPA Foyer-Logement Claire Fontaine,24,Public,1489.2,2 impasse Christian-Villeneuve,85140,85,85,VENDEE,STE FLORENCE,02 51 61 04 00,marpa@essartsenbocage.fr,CCAS Ste Florence,https://www.marpa.fr/residences-retraite/claire-fontaine-sainte-florence-85/
91369,MARPA La Josinette,24,Public,1520,1 Allée de la Josinette,85230,85,85,VENDEE,ST GERVAIS,02 51 93 03 63,contact@marpalajosinette.fr,CCAS de saint Gervais,
21707,MARPA La vallée verte,24,Public,1541.94,147 rue Maurice-Raimbaud,85150,85,85,VENDEE,STE FOY,02 51 22 55 30,marpa-stefoy@orange.fr,CCAS de Ste Foy,http://www.marpa.fr/annuaires/fiche-marpa/?tx_marpa%5BmarpaUid%5D=234&cHash=3bf8a1987059b1e57544ad99434e7659
91372,MARPA Le Côteau du Lay,24,Public,1425,5 impasse du Côteau du Lay,85700,85,85,VENDEE,REAUMUR,02 51 65 58 20,marpa@reaumur.fr,CCAS de Réaumur,
91522,MARPA Le Temps de vivre,24,Public,1459,2 impasse des Jardins,85430,85,85,VENDEE,LA BOISSIERE DES LANDES,02 52 61 48 08,direction.marpa@laboissieredeslandes.fr,Centre communal d'action sociale (CCAS),
21713,MARPA Le logis du bois,24,Public,1320,6 Rue du Val de Sévre,85130,85,85,VENDEE,TIFFAUGES,02 51 65 73 93,marpa.tiffauges@orange.fr,CCAS de Tiffauges,http://www.marpa.fr/annuaires/fiche-marpa/?tx_marpa%5BmarpaUid%5D=135&cHash=377627bfb57b3b60b0fe33b449d8d837
21719,MARPA Les charmilles,24,Public,1576.97,9 Rue des Ajoncs,85640,85,85,VENDEE,MOUCHAMPS,02 51 66 21 42,marpa@mouchamps.com,CCAS de Mouchamps,http://www.mouchamps.com
21721,MARPA Les grands parents,24,Public,1365,6 Rue de l'Aublonniere,85110,85,85,VENDEE,STE CECILE,02 51 40 28 52,lesgrandsparents85@gmail.com.fr,CCAS de Ste Cecile,http://saintececile85.fr/vie-sociale-sante/
21725,MARPA Les lavandières,24,Public,1592.8,64 rue de l’église,85500,85,85,VENDEE,ST PAUL EN PAREDS,02 51 92 29 29,marpaleslavandieres@orange.fr,CCAS de Saint-Paul-En-Pareds,http://www.saintpaulenpareds.com/
21717,MARPA Les myosotis,24,Public,1013.1,1 rue de la Paix,85590,85,85,VENDEE,LES EPESSES,02 51 57 39 38,marpalesmyosotis@orange.fr,CCAS,http://www.les-epesses.com/fr/
